,home_team,home_score,away_team,away_score,winner,wins_home,losses_home,FG%_home,3PT FG%_home,FT%_home,offensive_rating_home,defensive_rating_home,average_assists_home,average_rebounds_home,wins_away,losses_away,FG%_away,3PT FG%_away,FT%_away,offensive_rating_away,defensive_rating_away,average_assists_away,average_rebounds_away
923,18,104,22,120,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
924,12,117,5,97,1,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07
925,21,125,8,110,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
926,10,108,4,123,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
927,20,121,9,107,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
928,17,132,6,114,1,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
929,15,104,30,116,0,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
930,14,107,24,123,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
931,25,138,23,119,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
932,26,114,13,117,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
933,28,114,4,110,1,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
934,19,102,1,104,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
935,17,128,16,137,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
936,27,134,3,126,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
937,5,100,8,119,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
938,9,96,13,101,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
939,21,128,20,111,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
940,30,123,11,139,0,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
941,15,116,6,113,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
942,18,82,2,121,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
943,22,117,12,94,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
944,28,114,10,112,1,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
945,17,120,23,126,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
946,14,112,1,126,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
947,4,110,16,111,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
948,24,116,8,110,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
949,27,108,6,113,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
950,11,121,2,141,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
